student_id,test_id,grade,percentage,attempt
364,233,10,98,1
364,234,2,28,1
364,235,1,7,1
364,236,4,59,1
364,237,1,8,1
364,238,5,70,1
364,239,2,29,1
364,240,1,13,1
364,241,6,76,2
364,242,9,96,2
364,243,9,96,1
364,244,4,57,1
364,245,4,51,1
364,246,2,29,1
364,247,1,4,1
364,248,4,58,1
364,249,3,46,1
364,250,3,47,1
365,201,3,49,2
365,202,2,26,1
365,203,4,53,1
365,204,2,28,1
365,205,7,87,1
365,206,6,75,1
365,207,1,12,2
365,208,5,67,1
365,209,1,17,1
365,210,2,32,2
365,211,1,13,1
365,212,1,12,1
365,213,1,11,1
365,214,6,79,1
365,215,2,20,1
365,216,1,6,1
365,217,10,98,1
365,218,2,28,1
365,219,2,27,1
365,220,1,8,1
365,221,2,23,1
365,222,6,78,1
365,223,10,99,1
365,224,3,35,1
365,225,4,61,2
365,226,3,42,1
365,227,7,88,2
365,228,1,3,1
365,229,1,17,1
365,230,6,81,1
365,231,5,73,2
365,232,8,92,1
365,233,3,38,1
365,234,4,52,2
365,235,3,38,1
365,236,3,49,1
365,237,4,59,1
365,238,8,90,2
365,239,4,61,1
365,240,7,87,1
365,241,1,15,2
365,242,2,24,1
365,243,1,14,1
365,244,2,29,1
365,245,9,95,1
365,246,10,98,1
365,247,1,2,1
365,248,8,89,1
365,249,2,22,1
365,250,6,76,1
366,201,1,4,1
366,202,4,55,1
366,203,3,46,1
366,204,5,66,1
366,205,1,2,1
366,206,4,64,1
366,207,4,60,1
366,208,6,80,1
366,209,8,92,1
366,210,7,85,2
366,211,4,50,2
366,212,7,84,2
366,213,4,57,2
366,214,2,30,2
366,215,4,50,1
366,216,1,8,1
366,217,1,19,1
366,218,1,7,1
366,219,4,53,1
366,220,2,30,1
366,221,2,27,1
366,222,1,5,1
366,223,1,2,1
366,224,3,40,2
366,225,3,48,1
366,226,3,41,1
366,227,8,93,1
366,228,2,24,1
366,229,2,25,1
366,230,3,38,1
366,231,1,18,2
366,232,3,40,1
366,233,4,61,1
366,234,1,10,1
366,235,1,12,1
366,236,4,53,1
366,237,5,73,2
366,238,5,70,2
366,239,4,55,1
366,240,8,91,1
366,241,4,52,1
366,242,1,3,1
366,243,4,52,1
366,244,1,11,1
366,245,3,38,1
366,246,2,27,1
366,247,6,80,1
366,248,3,45,1
366,249,1,11,1
366,250,3,38,1
367,201,2,20,1
367,202,6,75,1
367,203,2,27,1
367,204,4,55,1
367,205,3,44,1
367,206,1,9,1
367,207,1,4,1
367,208,5,68,1
367,209,1,4,1
367,210,7,84,2
367,211,2,20,1
367,212,5,68,1
367,213,5,65,1
367,214,2,21,2
367,215,5,69,1
367,216,3,35,1
367,217,4,52,1
367,218,4,57,2
367,219,4,57,1
367,220,9,96,1
367,221,7,84,1
367,222,1,13,1
367,223,4,62,1
367,224,9,95,1
367,225,4,59,1
367,226,4,62,1
367,227,2,20,1
367,228,1,4,1
367,229,7,84,1
367,230,9,95,1
367,231,3,39,2
367,232,4,52,1
367,233,6,78,1
367,234,3,39,2
367,235,3,45,2
367,236,3,44,2
367,237,2,23,1
367,238,4,57,2
367,239,3,36,1
367,240,5,71,2
367,241,2,33,1
367,242,5,74,1
367,243,4,52,1
367,244,2,24,2
367,245,3,39,1
367,246,5,66,1
367,247,3,41,1
367,248,9,95,1
367,249,2,34,1
367,250,5,69,1
368,201,1,12,1
368,202,5,67,1
368,203,2,30,1
368,204,5,65,1
368,205,4,63,1
368,206,2,26,1
368,207,6,79,1
368,208,3,40,2
368,209,1,11,1
368,210,3,49,1
368,211,3,39,1
368,212,5,70,1
368,213,4,53,1
368,214,4,52,2
368,215,3,37,1
368,216,6,77,1
368,217,2,22,1
368,218,3,46,1
368,219,3,39,1
368,220,2,24,1
368,221,6,78,1
368,222,5,70,1
368,223,2,24,2
368,224,2,29,1
368,225,1,7,1
368,226,4,64,1
368,227,5,68,1
368,228,1,10,1
368,229,1,15,1
368,230,1,17,2
368,231,6,76,1
368,232,2,31,1
368,233,3,42,2
368,234,1,17,1
368,235,3,48,1
368,236,4,61,1
368,237,6,76,1
368,238,1,17,1
368,239,7,88,1
368,240,2,27,1
368,241,6,82,1
368,242,7,84,1
368,243,2,29,1
368,244,2,29,1
368,245,3,37,1
368,246,5,65,1
368,247,1,15,2
368,248,4,60,2
368,249,2,33,1
368,250,9,95,1
369,201,3,48,1
369,202,10,98,1
369,203,2,28,1
369,204,6,76,1
369,205,6,81,2
369,206,2,24,1
369,207,9,94,1
369,208,9,94,1
369,209,1,11,1
369,210,3,45,1
369,211,3,37,1
369,212,5,72,1
369,213,9,97,1
369,214,4,54,1
369,215,6,75,1
369,216,1,2,1
369,217,6,81,1
369,218,2,34,1
369,219,1,10,1
369,220,7,83,1
369,221,1,10,1
369,222,4,56,1
369,223,3,41,1
369,224,1,16,1
369,225,9,95,1
369,226,1,18,1
369,227,2,32,1
369,228,3,45,1
369,229,8,93,1
369,230,2,23,2
369,231,5,68,1
369,232,6,81,1
369,233,3,49,2
369,234,2,28,1
369,235,1,5,1
369,236,5,69,1
369,237,3,47,1
369,238,3,35,1
369,239,4,58,1
369,240,2,30,2
369,241,5,68,1
369,242,8,91,1
369,243,1,6,2
369,244,1,4,1
369,245,9,96,1
369,246,9,95,1
369,247,3,38,1
369,248,7,84,2
369,249,4,51,1
369,250,9,97,2
370,201,9,94,1
370,202,3,36,1
370,203,3,41,1
370,204,4,51,1
370,205,5,66,1
370,206,1,16,1
370,207,5,67,1
370,208,4,54,1
370,209,6,80,1
370,210,1,15,1
370,211,3,37,1
370,212,6,76,1
370,213,4,55,1
370,214,5,66,1
370,215,2,24,1
370,216,4,59,1
370,217,5,67,1
370,218,4,53,1
370,219,6,82,1
370,220,2,28,2
370,221,2,30,1
370,222,1,17,1
370,223,1,19,1
370,224,3,38,1
370,225,9,95,1
370,226,1,7,1
370,227,5,70,1
370,228,1,8,1
370,229,1,6,1
370,230,1,17,1
370,231,1,13,1
370,232,1,13,1
370,233,2,26,2
370,234,2,30,1
370,235,1,18,1
370,236,5,65,1
370,237,5,73,1
370,238,4,53,1
370,239,2,21,1
370,240,4,62,2
370,241,3,44,1
370,242,3,39,1
370,243,5,73,1
370,244,4,52,1
370,245,4,51,1
370,246,4,56,1
370,247,3,43,2
370,248,2,21,1
370,249,6,79,1
370,250,2,34,1
371,201,1,9,2
371,202,3,48,1
371,203,4,62,1
371,204,2,30,1
371,205,2,24,2
371,206,10,99,1
371,207,8,92,1
371,208,5,71,1
371,209,1,12,1
371,210,8,91,1
371,211,1,5,1
371,212,2,20,2
371,213,1,18,1
371,214,8,89,1
371,215,6,75,1
371,216,1,19,1
371,217,2,32,2
371,218,1,5,1
371,219,3,42,1
371,220,1,12,1
371,221,6,75,1
371,222,3,40,2
371,223,5,65,1
371,224,3,42,1
371,225,1,7,2
371,226,8,89,1
371,227,1,19,1
371,228,2,26,1
371,229,5,73,1
371,230,3,39,1
371,231,2,22,1
371,232,1,6,2
371,233,2,20,1
371,234,4,63,1
371,235,4,59,1
371,236,10,98,2
371,237,5,68,1
371,238,4,58,1
371,239,2,29,2
371,240,8,89,1
371,241,3,46,1
371,242,8,92,2
371,243,1,14,1
371,244,4,51,1
371,245,6,82,1
371,246,3,41,1
371,247,2,20,1
371,248,2,25,1
371,249,7,88,1
371,250,3,45,1
372,201,3,47,1
372,202,2,22,1
372,203,4,56,1
372,204,2,24,1
372,205,4,56,1
372,206,2,33,1
372,207,1,16,1
372,208,1,1,2
372,209,5,69,1
372,210,2,22,1
372,211,3,42,1
372,212,3,46,1
372,213,2,25,1
372,214,1,9,1
372,215,2,34,1
372,216,4,59,1
372,217,1,9,1
372,218,4,61,1
372,219,4,57,1
372,220,4,59,1
372,221,4,60,1
372,222,4,53,1
372,223,3,46,1
372,224,5,66,1
372,225,9,97,1
372,226,5,70,1
372,227,2,30,1
372,228,4,63,1
372,229,1,18,1
372,230,6,76,1
372,231,5,70,1
372,232,3,49,1
372,233,3,39,1
372,234,7,88,1
372,235,2,24,1
372,236,1,1,1
372,237,1,18,1
372,238,8,93,1
372,239,3,40,1
372,240,5,69,1
372,241,7,87,1
372,242,3,48,1
372,243,5,65,2
372,244,10,99,1
372,245,1,7,2
372,246,1,17,1
372,247,3,46,1
372,248,4,59,1
372,249,6,78,1
372,250,4,50,2
373,201,3,37,1
373,202,3,41,1
373,203,4,54,1
373,204,3,35,2
373,205,2,29,1
373,206,4,59,1
373,207,3,43,1
373,208,8,90,1
373,209,7,87,1
373,210,6,76,1
373,211,5,65,1
373,212,3,48,1
373,213,4,51,1
373,214,3,40,1
373,215,3,48,1
373,216,6,80,1
373,217,2,21,1
373,218,3,46,1
373,219,5,67,1
373,220,2,20,1
373,221,7,87,1
373,222,4,53,2
373,223,2,21,1
373,224,9,94,1
373,225,1,10,2
373,226,5,67,1
373,227,1,11,2
373,228,2,21,1
373,229,4,63,1
373,230,6,81,1
373,231,6,79,1
373,232,2,23,2
373,233,4,50,1
373,234,6,75,1
373,235,1,9,1
373,236,9,96,2
373,237,1,10,1
373,238,4,50,1
373,239,1,14,1
373,240,2,23,1
373,241,2,29,1
373,242,4,52,1
373,243,4,50,1
373,244,8,89,1
373,245,1,15,1
373,246,2,32,1
373,247,4,63,1
373,248,1,6,1
373,249,5,72,1
373,250,3,37,1
374,201,1,8,1
374,202,2,31,1
374,203,6,75,1
374,204,1,1,1
374,205,1,18,1
374,206,1,19,2
374,207,7,87,1
374,208,2,29,1
374,209,4,58,1
374,210,6,80,1
374,211,2,24,1
374,212,2,27,1
374,213,5,73,1
374,214,3,42,1
374,215,7,85,1
374,216,9,96,2
374,217,1,4,1
374,218,4,64,1
374,219,5,73,2
374,220,1,12,1
374,221,5,67,1
374,222,4,54,1
374,223,2,27,2
374,224,1,16,2
374,225,4,57,1
374,226,1,18,1
374,227,8,89,2
374,228,4,59,1
374,229,4,50,1
374,230,3,43,1
374,231,1,5,1
374,232,6,76,1
374,233,3,44,1
374,234,1,4,1
374,235,5,67,2
374,236,7,88,1
374,237,1,9,1
374,238,2,29,1
374,239,2,32,1
374,240,4,53,1
374,241,1,12,1
374,242,7,86,1
374,243,2,26,1
374,244,4,58,1
374,245,6,82,1
374,246,4,59,1
374,247,2,34,1
374,248,2,22,1
374,249,1,15,1
374,250,1,15,1
375,201,1,11,1
375,202,1,5,1
375,203,4,54,1
375,204,2,22,1
375,205,4,57,1
375,206,7,84,1
375,207,5,68,1
375,208,2,27,1
375,209,1,7,1
375,210,9,96,1
375,211,1,11,2
375,212,1,3,1
375,213,2,23,1
375,214,7,88,1
375,215,5,66,1
375,216,4,52,1
375,217,2,32,2
375,218,1,1,2
375,219,1,8,1
375,220,4,50,1
375,221,5,69,1
375,222,1,9,1
375,223,4,54,1
375,224,9,95,1
375,225,3,39,2
375,226,6,79,1
375,227,6,78,1
375,228,2,22,1
375,229,2,25,1
375,230,1,4,2
375,231,3,45,1
375,232,4,56,1
375,233,2,25,1
375,234,3,43,1
375,235,2,28,1
375,236,1,1,2
375,237,5,73,1
375,238,10,98,1
375,239,2,29,1
375,240,2,26,1
375,241,1,3,1
375,242,1,10,1
375,243,3,41,1
375,244,2,30,1
375,245,1,14,1
375,246,2,25,1
375,247,4,51,1
375,248,1,9,1
375,249,5,69,1
375,250,3,39,1
376,201,2,33,1
376,202,3,46,2
376,203,3,39,1
376,204,6,78,1
376,205,3,48,1
376,206,2,29,2
376,207,1,8,2
376,208,3,36,1
376,209,1,17,1
376,210,3,48,1
376,211,2,24,1
376,212,3,47,1
376,213,7,88,1
376,214,2,24,1
376,215,2,28,1
376,216,7,85,1
376,217,7,87,1
376,218,2,28,1
376,219,4,51,1
376,220,1,19,2
376,221,2,22,1
376,222,5,66,1
376,223,6,82,1
376,224,2,29,1
376,225,6,81,1
376,226,2,31,1
376,227,1,4,1
376,228,1,4,1
376,229,9,94,1
376,230,1,11,1
376,231,1,6,1
376,232,4,57,1
376,233,3,36,1
376,234,2,28,1
376,235,6,75,2
376,236,1,5,1
376,237,4,52,2
376,238,5,71,1
376,239,4,63,1
376,240,7,88,1
376,241,2,23,1
376,242,1,12,1
376,243,9,95,1
376,244,5,69,1
376,245,7,88,1
376,246,2,28,1
376,247,8,93,1
376,248,5,65,1
376,249,6,79,1
376,250,9,97,1
377,201,3,42,1
377,202,4,60,1
377,203,2,20,1
377,204,8,90,1
377,205,4,62,2
377,206,2,33,1
377,207,6,80,1
377,208,2,34,1
377,209,4,53,1
377,210,3,39,1
377,211,3,46,1
377,212,8,89,1
377,213,5,71,1
377,214,6,79,1
377,215,9,97,2
377,216,2,20,1
377,217,1,1,1
377,218,4,53,1
377,219,3,40,1
377,220,1,4,2
377,221,2,26,1
377,222,5,73,1
377,223,1,2,1
377,224,4,50,2
377,225,1,18,1
377,226,2,28,2
377,227,5,70,1
377,228,2,34,1
377,229,3,43,2
377,230,1,19,1
377,231,6,81,1
377,232,4,57,1
377,233,2,22,1
377,234,1,5,1
377,235,1,16,1
377,236,5,72,1
377,237,9,94,2
377,238,4,53,1
377,239,6,78,1
377,240,5,72,2
377,241,4,61,2
377,242,3,43,1
377,243,4,51,1
377,244,8,92,1
377,245,6,82,1
377,246,7,85,1
377,247,7,87,1
377,248,3,47,1
377,249,4,57,1
377,250,10,99,1
378,201,2,33,1
378,202,3,40,1
378,203,7,87,2
378,204,1,13,1
378,205,6,77,1
378,206,4,59,1
378,207,9,94,1
378,208,2,24,1
378,209,9,96,1
378,210,3,46,2
378,211,2,25,1
378,212,7,84,1
378,213,9,94,1
378,214,3,48,1
378,215,6,77,1
378,216,4,57,1
378,217,5,69,1
378,218,10,98,1
378,219,5,70,1
378,220,7,86,1
378,221,1,9,1
378,222,3,46,1
378,223,4,56,1
378,224,4,50,1
378,225,3,45,1
378,226,3,35,1
378,227,1,13,1
378,228,1,3,1
378,229,1,7,1
378,230,3,47,1
378,231,1,17,2
378,232,8,91,1
378,233,5,67,1
378,234,7,83,1
378,235,2,32,1
378,236,4,62,1
378,237,2,23,1
378,238,3,47,2
378,239,1,7,1
378,240,1,10,1
378,241,2,23,1
378,242,2,21,1
378,243,1,19,1
378,244,8,92,2
378,245,5,67,1
378,246,6,78,1
378,247,3,37,1
378,248,4,50,1
378,249,1,5,1
378,250,5,70,1
379,201,1,6,1
379,202,8,89,1
379,203,4,57,1
379,204,1,4,1
379,205,7,87,1
379,206,7,87,1
379,207,4,63,1
379,208,4,50,2
379,209,5,72,1
379,210,8,91,1
379,211,2,34,1
379,212,7,84,1
379,213,1,8,1
379,214,2,23,1
379,215,4,61,1
379,216,4,61,1
379,217,4,57,1
379,218,1,1,1
379,219,7,86,1
379,220,1,2,2
379,221,1,11,1
379,222,2,20,1
379,223,1,6,1
379,224,1,4,1
379,225,3,39,2
379,226,3,43,1
379,227,1,18,2
379,228,4,62,2
379,229,2,27,1
379,230,3,43,1
379,231,6,76,1
379,232,4,56,1
379,233,2,23,1
379,234,1,17,1
379,235,7,86,1
379,236,5,74,2
379,237,4,54,1
379,238,4,54,1
379,239,5,69,1
379,240,2,29,1
379,241,4,57,1
379,242,4,50,1
379,243,2,25,1
379,244,2,29,1
379,245,7,85,1
379,246,4,64,1
379,247,4,64,1
379,248,5,74,1
379,249,5,74,2
379,250,4,58,1
380,201,1,7,1
380,202,2,21,1
380,203,7,86,2
380,204,5,73,1
380,205,6,76,1
380,206,2,33,1
380,207,7,88,2
380,208,1,17,1
380,209,4,61,1
380,210,1,8,1
380,211,7,83,1
380,212,4,52,1
380,213,1,7,1
380,214,6,75,2
380,215,4,50,1
380,216,3,37,2
380,217,8,91,1
380,218,2,23,1
380,219,1,10,1
380,220,5,71,1
380,221,1,6,1
380,222,5,68,1
380,223,4,63,1
380,224,3,49,1
380,225,4,56,2
380,226,1,2,1
380,227,5,72,1
380,228,3,36,1
380,229,6,81,1
380,230,8,92,1
380,231,7,88,1
380,232,1,8,1
380,233,9,96,2
380,234,2,30,1
380,235,3,47,1
380,236,2,24,1
380,237,6,82,1
380,238,3,37,1
380,239,8,92,1
380,240,3,49,1
380,241,8,91,1
380,242,5,71,1
380,243,5,74,2
380,244,7,86,1
380,245,7,87,1
380,246,8,92,1
380,247,5,67,1
380,248,2,30,2
380,249,2,33,1
380,250,4,59,1
381,201,6,82,2
381,202,1,3,1
381,203,1,17,1
381,204,1,19,1
381,205,6,76,2
381,206,4,62,1
381,207,10,99,1
381,208,6,78,1
381,209,3,42,1
381,210,9,95,2
381,211,1,17,1
381,212,3,49,1
381,213,3,41,1
381,214,8,93,1
381,215,1,12,1
381,216,3,46,1
381,217,1,1,1
381,218,6,80,1
381,219,4,64,2
381,220,7,84,1
381,221,5,71,1
381,222,7,86,1
381,223,5,66,1
381,224,1,12,1
381,225,1,13,1
381,226,3,48,1
381,227,1,12,1
381,228,8,93,2
381,229,2,31,1
381,230,3,42,1
381,231,3,36,1
381,232,1,5,1
381,233,2,25,1
381,234,4,57,2
381,235,3,46,1
381,236,5,71,1
381,237,4,55,1
381,238,6,76,1
381,239,4,64,1
381,240,1,2,1
381,241,1,17,1
381,242,4,63,2
381,243,5,70,1
381,244,5,71,1
381,245,3,42,1
381,246,3,40,1
381,247,5,67,1
381,248,6,75,1
381,249,1,14,1
381,250,2,34,1
382,201,8,92,1
382,202,4,63,1
382,203,1,19,1
382,204,3,48,1
382,205,10,99,1
382,206,4,59,1
382,207,5,71,1
382,208,10,98,1
382,209,4,63,1
382,210,6,80,2
382,211,2,21,1
382,212,4,63,1
382,213,4,55,1
382,214,1,17,1
382,215,8,93,1
382,216,5,72,1
382,217,3,48,2
382,218,7,88,1
382,219,3,37,1
382,220,6,80,1
382,221,8,92,1
382,222,1,13,1
382,223,3,39,1
382,224,9,96,1
382,225,4,56,1
382,226,6,81,1
382,227,2,25,1
382,228,9,96,1
382,229,10,98,1
382,230,2,25,1
382,231,1,18,2
382,232,1,8,1
382,233,5,65,1
382,234,2,30,1
382,235,6,81,1
382,236,10,98,1
382,237,3,47,1
382,238,6,77,2
382,239,4,53,1
382,240,5,71,1
382,241,6,78,2
382,242,6,80,1
382,243,7,87,1
382,244,9,96,1
382,245,5,73,1
382,246,3,46,1
382,247,3,46,1
382,248,4,60,2
382,249,3,39,1
382,250,8,91,1
383,201,5,68,1
383,202,4,61,1
383,203,1,3,1
383,204,8,90,2
383,205,5,70,1
383,206,5,67,1
383,207,3,38,1
383,208,2,20,1
383,209,3,39,2
383,210,4,52,1
383,211,8,91,1
383,212,2,34,1
383,213,5,70,1
383,214,4,52,1
383,215,2,20,1
383,216,1,16,1
383,217,4,51,1
383,218,1,18,1
383,219,2,27,1
383,220,9,96,1
383,221,4,63,1
383,222,3,40,1
383,223,2,20,1
383,224,3,46,1
383,225,6,78,1
383,226,3,48,1
383,227,3,35,2
383,228,1,18,1
383,229,7,85,1
383,230,1,12,1
383,231,1,19,2
383,232,4,55,1
383,233,7,86,1
383,234,1,1,1
383,235,6,76,1
383,236,3,38,1
383,237,2,28,1
383,238,3,46,1
383,239,5,67,2
383,240,3,37,2
383,241,4,59,1
383,242,7,84,1
383,243,6,75,1
383,244,9,96,1
383,245,4,54,1
383,246,7,88,1
383,247,8,89,1
383,248,6,78,1
383,249,8,91,1
383,250,3,38,1
384,201,6,77,1
384,202,10,98,1
384,203,7,85,1
384,204,1,10,2
384,205,2,32,1
384,206,5,66,1
384,207,2,21,1
384,208,1,9,1
384,209,4,54,2
384,210,4,50,1
384,211,8,93,2
384,212,2,22,1
384,213,3,42,1
384,214,2,23,2
384,215,6,81,1
384,216,1,17,1
384,217,5,66,1
384,218,5,71,1
384,219,3,35,2
384,220,10,98,1
384,221,2,21,1
384,222,1,12,1
384,223,3,42,1
384,224,7,83,1
384,225,3,48,1
384,226,3,36,1
384,227,1,9,1
384,228,4,63,1
384,229,2,24,2
384,230,4,58,1
384,231,5,66,2
384,232,3,38,1
384,233,1,16,2
384,234,5,66,1
384,235,10,99,1
384,236,3,42,1
384,237,5,68,1
384,238,1,12,1
384,239,2,26,1
384,240,6,76,2
384,241,2,27,1
384,242,8,89,1
384,243,3,45,1
384,244,7,88,1
384,245,3,46,1
384,246,5,67,1
384,247,7,86,1
384,248,4,52,1
384,249,3,48,2
384,250,4,61,1
385,201,1,4,1
385,202,2,22,1
385,203,1,15,1
385,204,2,33,1
385,205,3,38,1
385,206,4,50,1
385,207,2,25,1
385,208,5,72,1
385,209,4,52,1
385,210,1,10,2
385,211,4,53,1
385,212,3,38,1
385,213,1,2,1
385,214,6,76,2
385,215,4,59,1
385,216,7,84,2
385,217,8,91,1
385,218,1,5,1
385,219,3,42,1
385,220,3,36,1
385,221,4,54,1
385,222,4,50,1
385,223,6,75,1
385,224,5,68,1
385,225,10,99,1
385,226,5,69,1
385,227,6,82,1
385,228,4,55,2
385,229,1,3,1
385,230,1,11,2
385,231,5,70,1
385,232,4,55,1
385,233,2,30,1
385,234,4,57,1
385,235,4,64,1
385,236,1,11,1
385,237,5,69,1
385,238,1,2,1
385,239,2,32,1
385,240,3,44,1
385,241,3,48,1
385,242,3,37,2
385,243,4,55,1
385,244,2,26,1
385,245,1,19,1
385,246,5,67,1
385,247,2,27,2
385,248,2,25,1
385,249,4,52,2
385,250,4,53,1
386,201,5,71,1
386,202,1,5,1
386,203,4,55,1
386,204,3,40,2
386,205,9,95,2
386,206,3,44,1
386,207,9,97,1
386,208,4,58,1
386,209,1,18,1
386,210,7,87,1
386,211,1,12,2
386,212,3,39,1
386,213,4,54,1
386,214,7,85,1
386,215,7,83,1
386,216,1,3,1
386,217,3,42,1
386,218,7,84,1
386,219,4,64,1
386,220,2,34,1
386,221,3,48,1
386,222,2,30,1
386,223,5,67,2
386,224,7,88,1
386,225,1,9,1
386,226,1,7,1
386,227,2,31,1
386,228,6,77,1
386,229,3,41,1
386,230,5,74,1
386,231,5,73,2
386,232,2,24,1
386,233,3,46,1
386,234,1,4,2
386,235,8,91,2
386,236,1,15,1
386,237,8,89,1
386,238,2,20,1
386,239,1,12,1
386,240,8,93,1
386,241,1,11,2
386,242,2,31,2
386,243,1,10,2
386,244,10,99,1
386,245,9,95,1
386,246,8,90,1
386,247,2,26,1
386,248,7,85,2
386,249,1,19,1
386,250,1,15,1
387,201,2,20,1
387,202,1,16,1
387,203,5,69,2
387,204,9,96,2
387,205,4,61,1
387,206,7,83,2
387,207,3,36,1
387,208,5,72,1
387,209,7,87,1
387,210,4,51,2
387,211,2,20,1
387,212,3,38,1
387,213,4,56,1
387,214,2,24,1
387,215,4,55,1
387,216,4,51,1
387,217,3,45,1
387,218,5,68,1
387,219,9,96,1
387,220,4,57,1
387,221,3,37,1
387,222,7,84,1
387,223,1,1,1
387,224,1,3,1
387,225,4,54,1
387,226,2,24,1
387,227,4,59,1
387,228,4,54,1
387,229,3,43,2
387,230,7,87,1
387,231,5,72,1
387,232,4,51,1
387,233,5,67,1
387,234,3,47,1
387,235,1,3,1
387,236,1,1,1
387,237,3,36,1
387,238,1,10,2
387,239,8,90,1
387,240,3,47,1
387,241,2,21,1
387,242,1,7,1
387,243,2,21,1
387,244,4,53,1
387,245,10,98,1
387,246,9,94,1
387,247,5,66,1
387,248,1,19,1
387,249,2,31,1
387,250,7,86,1
388,201,2,24,2
388,202,1,10,1
388,203,1,15,1
388,204,5,69,1
388,205,4,58,1
388,206,2,24,1
388,207,1,10,1
388,208,8,91,1
388,209,4,58,1
388,210,7,83,1
388,211,1,17,1
388,212,7,84,1
388,213,1,3,1
388,214,4,58,2
388,215,4,63,1
388,216,6,80,1
388,217,3,43,1
388,218,8,92,1
388,219,3,41,1
388,220,1,19,1
388,221,2,22,1
388,222,2,33,1
388,223,1,6,1
388,224,3,46,1
388,225,2,24,1
388,226,8,91,1
388,227,2,20,2
388,228,4,60,1
388,229,4,57,1
388,230,4,51,1
388,231,4,55,1
388,232,7,87,1
388,233,9,94,1
388,234,2,25,1
388,235,4,59,1
388,236,1,2,1
388,237,3,41,1
388,238,4,60,1
388,239,4,62,1
388,240,1,12,1
388,241,5,69,1
388,242,4,53,1
388,243,2,34,1
388,244,5,69,1
388,245,5,66,1
388,246,4,53,1
388,247,7,85,1
388,248,8,93,1
388,249,3,36,2
388,250,3,41,2
389,201,1,1,1
389,202,1,8,1
389,203,5,67,1
389,204,1,4,1
389,205,4,63,1
389,206,7,88,1
389,207,10,98,1
389,208,3,44,1
389,209,8,90,1
389,210,6,78,1
389,211,4,57,1
389,212,3,37,1
389,213,3,47,1
389,214,8,92,1
389,215,6,75,1
389,216,4,63,1
389,217,1,6,1
389,218,5,69,2
389,219,9,96,1
389,220,3,37,1
389,221,3,36,2
389,222,2,25,1
389,223,1,8,1
389,224,2,34,1
389,225,1,3,1
389,226,5,69,1
389,227,6,77,1
389,228,8,92,1
389,229,1,15,1
389,230,4,64,1
389,231,1,14,1
389,232,4,58,1
389,233,5,73,1
389,234,3,45,2
389,235,7,84,1
389,236,4,56,1
389,237,3,42,1
389,238,7,85,1
389,239,9,94,1
389,240,2,33,1
389,241,2,30,1
389,242,5,66,1
389,243,2,30,1
389,244,2,22,1
389,245,1,7,2
389,246,4,60,1
389,247,1,2,1
389,248,9,97,1
389,249,3,42,2
389,250,5,71,2
390,201,5,74,1
390,202,9,95,1
390,203,2,32,1
390,204,2,28,1
390,205,4,62,1
390,206,1,10,1
390,207,1,14,1
390,208,10,98,1
390,209,6,80,1
390,210,2,30,1
390,211,6,79,1
390,212,2,34,2
390,213,3,38,1
390,214,2,24,1
390,215,1,10,1
390,216,4,50,2
390,217,3,40,1
390,218,2,24,1
390,219,4,62,1
390,220,6,79,1
390,221,4,62,2
390,222,3,47,1
390,223,9,94,2
390,224,6,80,2
390,225,8,91,1
390,226,2,34,1
390,227,4,63,2
390,228,3,49,1
390,229,6,79,1
390,230,3,41,1
390,231,2,34,2
390,232,5,69,2
390,233,4,58,2
390,234,4,62,1
390,235,2,28,1
390,236,1,6,1
390,237,4,55,2
390,238,6,78,1
390,239,4,53,1
390,240,3,39,1
390,241,7,84,1
390,242,7,86,1
390,243,5,74,1
390,244,6,79,1
390,245,7,88,2
390,246,3,44,1
390,247,4,53,1
390,248,3,47,1
390,249,3,45,1
390,250,4,52,2
391,201,2,22,1
391,202,6,78,1
391,203,5,68,1
391,204,4,50,1
391,205,3,43,1
391,206,3,39,1
391,207,1,4,2
391,208,3,49,1
391,209,4,56,1
391,210,4,53,1
391,211,1,5,1
391,212,10,98,1
391,213,2,33,1
391,214,8,93,1
391,215,3,41,1
391,216,4,62,1
391,217,8,89,1
391,218,7,86,1
391,219,4,64,1
391,220,2,34,1
391,221,7,83,1
391,222,2,27,1
391,223,8,92,1
391,224,1,14,1
391,225,3,42,1
391,226,7,84,1
391,227,4,52,1
391,228,5,72,1
391,229,4,50,1
391,230,2,34,2
391,231,1,8,2
391,232,5,69,1
391,233,2,25,2
391,234,10,99,1
391,235,2,29,1
391,236,5,68,1
391,237,1,5,1
391,238,4,64,1
391,239,2,31,2
391,240,3,40,1
391,241,7,88,2
391,242,6,75,1
391,243,1,8,1
391,244,3,41,1
391,245,4,51,1
391,246,1,12,1
391,247,8,93,2
391,248,7,88,1
391,249,4,52,1
391,250,1,2,1
392,201,1,6,2
392,202,8,91,1
392,203,1,18,1
392,204,5,71,1
392,205,1,14,1
392,206,7,85,2
392,207,4,51,1
392,208,6,81,2
392,209,3,46,1
392,210,3,49,1
392,211,6,78,1
392,212,8,91,1
392,213,5,66,2
392,214,3,43,1
392,215,4,53,1
392,216,4,58,1
392,217,1,9,1
392,218,3,48,1
392,219,6,82,1
392,220,3,40,1
392,221,7,84,1
392,222,3,47,1
392,223,3,47,1
392,224,3,46,1
392,225,9,94,2
392,226,3,43,1
392,227,2,24,1
392,228,3,46,1
392,229,4,64,1
392,230,4,64,1
